policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
368093,FL,CLAY COUNTY,0,68225.18,0,0,68225.18,61184.34,0,0,0,0,30.16706,-81.70423,Residential,Wood,1
596039,FL,CLAY COUNTY,0,38502.31,0,0,38502.31,39192.51,0,0,0,0,30.16562,-81.71027,Residential,Wood,3
793688,FL,CLAY COUNTY,0,128341.04,0,0,128341.04,183188.23,0,0,0,0,30.16523,-81.72343,Residential,Wood,3
655727,FL,CLAY COUNTY,0,68754.13,0,0,68754.13,101921.12,0,0,0,0,30.165887,-81.701087,Residential,Wood,3
203305,FL,CLAY COUNTY,0,1512590.87,0,0,1512590.87,2213561.78,0,0,0,0,30.18131,-81.70875,Residential,Masonry,1
625673,FL,CLAY COUNTY,0,146675.48,0,0,146675.48,201356.1,0,0,0,0,30.168236,-81.706657,Residential,Wood,1
484687,FL,CLAY COUNTY,0,110006.61,0,0,110006.61,131416.09,0,0,0,0,30.16995,-81.71704,Residential,Wood,1
745529,FL,CLAY COUNTY,0,114590.22,0,0,114590.22,193812.39,0,0,0,0,30.171146,-81.713684,Residential,Wood,1
595624,FL,CLAY COUNTY,0,84338.4,0,0,84338.4,137296.17,0,0,0,0,30.18131,-81.70875,Residential,Wood,1
901277,FL,CLAY COUNTY,0,458360.87,0,0,458360.87,746211.5,0,0,0,0,30.18131,-81.70875,Residential,Masonry,1
986412,FL,CLAY COUNTY,0,106339.72,0,0,106339.72,84582.61,0,0,0,0,30.165735,-81.706545,Residential,Wood,4
555955,FL,CLAY COUNTY,354825,354825,354825,354825,354825,517395.53,7096.5,0,0,0,30.166,-81.73652,Residential,Wood,1
817829,FL,CLAY COUNTY,3324844.8,3324844.8,3324844.8,3324844.8,3324844.8,2711597.13,0,0,0,0,30.1645,-81.73043,Commercial,Reinforced Masonry,1
447682,FL,CLAY COUNTY,125233.2,125233.2,125233.2,125233.2,125233.2,149904.14,0,0,0,0,30.166,-81.73652,Residential,Wood,1
791246,FL,CLAY COUNTY,36000,36000,36000,36000,36000,56598.91,720,1800,0,0,30.164837,-81.736275,Residential,Wood,1
828195,FL,CLAY COUNTY,0,678705.08,0,0,678705.08,616576.41,0,0,0,0,30.16435,-81.73583,Residential,Masonry,1
349231,FL,CLAY COUNTY,0,892627.93,0,0,892627.93,1265075.15,0,0,0,0,30.189608,-81.710739,Residential,Masonry,1
327231,FL,CLAY COUNTY,0,1700649.1,0,0,1700649.1,2552555.25,0,0,0,0,30.165758,-81.700977,Residential,Masonry,1
157885,FL,CLAY COUNTY,4086.9,4086.9,4086.9,4086.9,4086.9,3205.12,0,0,0,0,30.16585,-81.72028,Residential,Wood,1
480677,FL,CLAY COUNTY,0,144346.71,0,0,144346.71,140002.3,0,0,0,0,30.134531,-81.756401,Residential,Wood,1
469669,FL,CLAY COUNTY,0,96229.64,0,0,96229.64,103110.93,0,0,0,0,30.155815,-81.72789,Residential,Wood,1
162340,FL,CLAY COUNTY,0,24057.97,0,0,24057.97,27217.07,0,0,0,0,30.178181,-81.738121,Residential,Wood,1
368883,FL,CLAY COUNTY,0,80192.49,0,0,80192.49,91361.7,0,0,0,0,30.143473,-81.749275,Residential,Wood,1
823110,FL,CLAY COUNTY,0,28869.12,0,0,28869.12,34879.55,0,0,0,0,30.17,-81.7381,Residential,Wood,3
805930,FL,CLAY COUNTY,0,48115.94,0,0,48115.94,80360.6,0,0,0,0,30.188004,-81.722832,Residential,Wood,1
615055,FL,CLAY COUNTY,0,56135.64,0,0,56135.64,52998.33,0,0,0,0,30.155966,-81.722023,Residential,Wood,1
510571,FL,CLAY COUNTY,0,1590967.33,0,0,1590967.33,1637729.04,0,0,0,0,30.153979,-81.756129,Residential,Masonry,1
599636,FL,CLAY COUNTY,0,56135.64,0,0,56135.64,55895.1,0,0,0,0,30.184318,-81.765649,Residential,Wood,3
252174,FL,CLAY COUNTY,0,80192.49,0,0,80192.49,73183.67,0,0,0,0,30.172337,-81.769974,Residential,Wood,1
801148,FL,CLAY COUNTY,0,99439.32,0,0,99439.32,116522.99,0,0,0,0,30.183268,-81.774712,Residential,Wood,3
793447,FL,CLAY COUNTY,0,24057.97,0,0,24057.97,29023.54,0,0,0,0,30.17,-81.7381,Residential,Wood,3
787827,FL,CLAY COUNTY,0,641542.16,0,0,641542.16,984780.05,0,0,0,0,30.17775,-81.71322,Residential,Masonry,1
970645,FL,CLAY COUNTY,0,641542.16,0,0,641542.16,980917.97,0,0,0,0,30.14235,-81.74643,Residential,Masonry,1
829730,FL,CLAY COUNTY,0,14400000,0,0,14400000,12330000,0,0,0,0,30.17775,-81.71322,Commercial,Reinforced Concrete,1
693967,FL,CLAY COUNTY,0,904575.01,0,0,904575.01,856428.1,0,0,0,0,30.176002,-81.803262,Residential,Masonry,1
780380,FL,CLAY COUNTY,0,2485482.37,0,0,2485482.37,4147275.88,0,0,0,0,30.178181,-81.738121,Commercial,Reinforced Masonry,1
816959,FL,CLAY COUNTY,0,47135.08,0,0,47135.08,43057.9,0,0,0,0,30.188325,-81.73924,Residential,Wood,3
575231,FL,CLAY COUNTY,0,436526.99,0,0,436526.99,490051.75,0,0,0,0,30.171484,-81.701393,Residential,Masonry,1
625865,FL,CLAY COUNTY,0,57839.24,0,0,57839.24,96608.3,0,0,0,0,30.17,-81.7381,Residential,Wood,4
132961,FL,CLAY COUNTY,0,5499407.39,0,0,5499407.39,4588881.51,0,0,0,0,30.16453,-81.70698,Commercial,Reinforced Masonry,1
418645,FL,CLAY COUNTY,0,57235.46,0,0,57235.46,46391.63,0,0,0,0,30.17719,-81.73146,Residential,Wood,1
451133,FL,CLAY COUNTY,0,39279.24,0,0,39279.24,35841.32,0,0,0,0,30.17719,-81.73146,Residential,Wood,1
688245,FL,CLAY COUNTY,0,5611.32,0,0,5611.32,9043.11,0,0,0,0,30.17719,-81.73146,Residential,Wood,1
516626,FL,CLAY COUNTY,0,3193.31,0,0,3193.31,4390.91,0,0,0,0,29.9794,-81.8105,Residential,Wood,4
529970,FL,ST  JOHNS COUNTY,0,634316.76,0,0,634316.76,824358.06,0,0,0,0,29.798956,-81.264175,Residential,Masonry,4
884768,FL,ST  JOHNS COUNTY,0,813700.8,0,813700.8,813700.8,1246690.52,0,0,0,0,29.798956,-81.264175,Residential,Masonry,4
163481,FL,ST  JOHNS COUNTY,0,735104.7,0,735104.7,735104.7,743455.49,0,0,0,0,29.798956,-81.264175,Residential,Masonry,4
758210,FL,ST  JOHNS COUNTY,7647876,7647876,7647876,7647876,7647876,10800000,0,0,0,0,29.884283,-81.289513,Commercial,Reinforced Masonry,1
249945,FL,ST  JOHNS COUNTY,27432,27432,27432,27432,27432,30773.11,0,0,0,0,29.884283,-81.289513,Residential,Wood,1
805642,FL,ST  JOHNS COUNTY,1026,1026,1026,1026,1026,1071.49,0,0,0,0,29.884283,-81.289513,Residential,Wood,1
240151,FL,ST  JOHNS COUNTY,88569,88569,88569,88569,88569,76014.88,0,0,0,0,29.884283,-81.289513,Residential,Wood,1
144321,FL,ST  JOHNS COUNTY,88569,88569,88569,88569,88569,75826.4,0,0,0,0,29.884283,-81.289513,Residential,Wood,1
872373,FL,ST  JOHNS COUNTY,88569,88569,88569,88569,88569,81539.81,0,0,0,0,29.884283,-81.289513,Residential,Wood,1
775283,FL,ST  JOHNS COUNTY,88569,88569,88569,88569,88569,112953.64,0,0,0,0,29.884283,-81.289513,Residential,Wood,1
138616,FL,ST  JOHNS COUNTY,88569,88569,88569,88569,88569,83501.61,0,0,0,0,29.884283,-81.289513,Residential,Wood,1
397202,FL,ST  JOHNS COUNTY,88569,88569,88569,88569,88569,69794.59,0,0,0,0,29.884283,-81.289513,Residential,Wood,1
758276,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,99762.01,0,0,0,0,29.884283,-81.289513,Residential,Wood,1
217068,FL,ST  JOHNS COUNTY,5508,5508,5508,5508,5508,6011.3,0,0,0,0,29.884283,-81.289513,Residential,Wood,1
627387,FL,ST  JOHNS COUNTY,5508,5508,5508,5508,5508,6422.02,0,0,0,0,29.884283,-81.289513,Residential,Wood,1
611518,FL,ST  JOHNS COUNTY,22068,22068,22068,22068,22068,22868.1,0,0,0,0,29.884283,-81.289513,Residential,Wood,1
474581,FL,ST  JOHNS COUNTY,3681,3681,3681,3681,3681,2885.9,0,0,0,0,29.884283,-81.289513,Residential,Wood,1
581062,FL,ST  JOHNS COUNTY,2205,2205,2205,2205,2205,2543.62,0,44.1,0,0,29.884283,-81.289513,Residential,Wood,1
242620,FL,ST  JOHNS COUNTY,362762.1,362762.1,0,0,362762.1,303003.21,0,0,0,0,29.865076,-81.291664,Residential,Masonry,3
599189,FL,ST  JOHNS COUNTY,331312.5,331312.5,0,0,331312.5,533946.54,0,0,0,0,29.815731,-81.263412,Residential,Wood,1
240859,FL,ST  JOHNS COUNTY,0,777535.09,0,0,777535.09,1306912.08,0,0,0,0,29.768511,-81.253304,Residential,Masonry,4
392938,FL,ST  JOHNS COUNTY,0,815202.73,0,0,815202.73,1004329.76,0,0,0,0,29.82688,-81.27173,Residential,Masonry,4
868280,FL,ST  JOHNS COUNTY,0,625780.18,0,0,625780.18,683233.06,0,0,0,0,29.85755,-81.27143,Residential,Masonry,1
640979,FL,ST  JOHNS COUNTY,0,552372.75,0,0,552372.75,519401.62,0,0,0,0,29.84483,-81.27835,Residential,Masonry,1
924750,FL,ST  JOHNS COUNTY,0,63113.88,0,0,63113.88,53987.61,0,0,0,0,29.8365,-81.2746,Residential,Wood,3
753749,FL,FLAGLER COUNTY,0,16409.74,0,0,16409.74,23428.39,0,0,0,0,29.671267,-81.214096,Residential,Wood,3
218910,FL,ST  JOHNS COUNTY,0,694252.66,0,0,694252.66,862744.3,0,0,0,0,29.8365,-81.2746,Residential,Masonry,3
716300,FL,ST  JOHNS COUNTY,0,56113.2,0,0,56113.2,48739.92,0,0,0,0,29.8365,-81.2746,Residential,Wood,4
592140,FL,ST  JOHNS COUNTY,8531847,8531847,8531847,8531847,8531847,13140000,0,0,0,0,30.118494,-81.396019,Commercial,Reinforced Masonry,4
405514,FL,ST  JOHNS COUNTY,16740000,16740000,16740000,16740000,16740000,20610000,0,0,0,0,30.118494,-81.396019,Commercial,Reinforced Concrete,4
201544,FL,ST  JOHNS COUNTY,975978,975978,975978,975978,975978,1398311.01,0,0,0,0,30.118494,-81.396019,Residential,Masonry,4
952351,FL,ST  JOHNS COUNTY,25902,25902,25902,25902,25902,24398.83,0,0,0,0,30.118494,-81.396019,Residential,Wood,4
453419,FL,ST  JOHNS COUNTY,2754,2754,2754,2754,2754,4887.8,0,0,0,0,30.118494,-81.396019,Residential,Wood,4
636902,FL,ST  JOHNS COUNTY,1836,1836,1836,1836,1836,2527.48,0,0,0,0,30.118494,-81.396019,Residential,Wood,4
836032,FL,ST  JOHNS COUNTY,2880,2880,2880,2880,2880,4178.44,0,57.6,0,0,30.118494,-81.396019,Residential,Wood,4
587845,FL,ST  JOHNS COUNTY,15993,15993,15993,15993,15993,17384.65,0,0,0,0,30.118494,-81.396019,Residential,Wood,4
268554,FL,ST  JOHNS COUNTY,16731,16731,16731,16731,16731,20673.23,0,0,0,0,30.118494,-81.396019,Residential,Wood,4
218318,FL,ST  JOHNS COUNTY,39348,39348,39348,39348,39348,35792.36,0,0,0,0,30.118494,-81.396019,Residential,Wood,4
429098,FL,ST  JOHNS COUNTY,70317,70317,70317,70317,70317,71723.34,0,0,0,0,30.118494,-81.396019,Residential,Wood,4
904790,FL,ST  JOHNS COUNTY,12411,12411,12411,12411,12411,10108.31,0,0,0,0,30.118494,-81.396019,Residential,Wood,4
341035,FL,ST  JOHNS COUNTY,202500,202500,202500,202500,202500,169111.8,0,6075,0,0,30.06621,-81.439835,Residential,Wood,1
766044,FL,ST  JOHNS COUNTY,0,84169.79,0,0,84169.79,134593.05,0,0,0,0,30.19237,-81.38138,Residential,Wood,4
900080,FL,ST  JOHNS COUNTY,0,1105429.95,0,0,1105429.95,1217821.23,0,0,0,0,30.1089,-81.41702,Residential,Masonry,3
736640,FL,ST  JOHNS COUNTY,0,171004.96,0,0,171004.96,187971.39,0,0,0,0,30.0992,-81.428,Residential,Wood,4
876566,FL,ST  JOHNS COUNTY,0,67279.72,0,0,67279.72,108322.84,0,0,0,0,30.0992,-81.428,Residential,Wood,4
937515,FL,ST  JOHNS COUNTY,0,17423.15,0,0,17423.15,19984.49,0,0,0,0,30.1089,-81.41702,Residential,Wood,3
123359,FL,ST  JOHNS COUNTY,0,157390.78,0,0,157390.78,198199.06,0,0,0,0,30.0992,-81.428,Residential,Wood,4
147295,FL,ST  JOHNS COUNTY,0,1284191.96,0,0,1284191.96,1642977.22,0,0,0,0,30.19693,-81.38306,Residential,Masonry,4
638119,FL,ST  JOHNS COUNTY,0,121860,0,0,121860,169294.61,0,6093,0,0,30.19693,-81.38306,Residential,Wood,4
686788,FL,ST  JOHNS COUNTY,264600,264600,264600,264600,264600,293714.47,0,0,0,0,30.1771,-81.37728,Residential,Wood,1
293065,FL,ST  JOHNS COUNTY,0,4402306.26,0,0,4402306.26,6428987.19,0,0,0,0,30.17893,-81.38799,Commercial,Reinforced Masonry,1
180193,FL,ST  JOHNS COUNTY,0,1221475.86,0,0,1221475.86,1465184.72,0,0,0,0,30.17893,-81.38799,Residential,Masonry,1
772617,FL,ST  JOHNS COUNTY,0,22191.84,0,0,22191.84,27778.77,0,0,0,0,30.223768,-81.383942,Residential,Wood,4
403715,FL,ST  JOHNS COUNTY,166599,166599,166599,166599,166599,137403.52,0,0,0,0,30.214384,-81.380943,Residential,Wood,4
361295,FL,ST  JOHNS COUNTY,26487,26487,26487,26487,26487,24895.93,0,0,0,0,30.214384,-81.380943,Residential,Wood,4
927744,FL,ST  JOHNS COUNTY,17982,17982,17982,17982,17982,12187.12,0,0,0,0,30.214384,-81.380943,Residential,Wood,4
216775,FL,ST  JOHNS COUNTY,179622,179622,179622,179622,179622,267395.91,0,0,0,0,30.214384,-81.380943,Residential,Wood,4
594385,FL,ST  JOHNS COUNTY,918,918,918,918,918,1273.12,0,0,0,0,30.214384,-81.380943,Residential,Wood,4
197723,FL,ST  JOHNS COUNTY,112149,112149,112149,112149,112149,144151.39,0,0,0,0,30.214384,-81.380943,Residential,Wood,4
578894,FL,ST  JOHNS COUNTY,918,918,918,918,918,1255.38,0,0,0,0,30.214384,-81.380943,Residential,Wood,4
768448,FL,ST  JOHNS COUNTY,19575,19575,19575,19575,19575,25830.23,0,391.5,0,0,30.16474,-81.39129,Residential,Wood,1
481388,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,109824.35,0,0,0,0,30.16474,-81.39129,Residential,Wood,1
313664,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,63844.23,0,0,0,0,30.16474,-81.39129,Residential,Wood,1
731719,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,74026.54,0,0,0,0,30.16474,-81.39129,Residential,Wood,1
308578,FL,ST  JOHNS COUNTY,1377,1377,1377,1377,1377,1858.84,0,0,0,0,30.16474,-81.39129,Residential,Wood,1
121709,FL,ST  JOHNS COUNTY,243774,243774,243774,243774,243774,361565.6,0,0,0,0,30.16474,-81.39129,Residential,Wood,1
716004,FL,ST  JOHNS COUNTY,2754,2754,2754,2754,2754,4348.7,0,0,0,0,30.16474,-81.39129,Residential,Wood,1
661496,FL,ST  JOHNS COUNTY,675,675,675,675,675,869.48,0,13.5,0,0,30.16474,-81.39129,Residential,Wood,1
612626,FL,ST  JOHNS COUNTY,549,549,549,549,549,598.41,0,0,0,0,30.16474,-81.39129,Residential,Wood,1
352290,FL,ST  JOHNS COUNTY,1836,1836,1836,1836,1836,3061.31,0,0,0,0,30.16474,-81.39129,Residential,Wood,1
400096,FL,ST  JOHNS COUNTY,57249,57249,57249,57249,57249,80276.38,0,0,0,0,30.215786,-81.381325,Residential,Wood,4
940268,FL,ST  JOHNS COUNTY,113436,113436,113436,113436,113436,112971.37,0,0,0,0,30.215786,-81.381325,Residential,Wood,4
301031,FL,ST  JOHNS COUNTY,34659,34659,34659,34659,34659,51461.61,0,0,0,0,30.215786,-81.381325,Residential,Wood,4
217378,FL,ST  JOHNS COUNTY,34929,34929,34929,34929,34929,45942.81,0,0,0,0,30.215786,-81.381325,Residential,Wood,4
455667,FL,ST  JOHNS COUNTY,2754,2754,2754,2754,2754,3494.17,0,0,0,0,30.215786,-81.381325,Residential,Wood,4
780296,FL,ST  JOHNS COUNTY,1935,1935,1935,1935,1935,3351.98,0,38.7,0,0,30.215786,-81.381325,Residential,Wood,4
889509,FL,ST  JOHNS COUNTY,2754,2754,2754,2754,2754,3608.84,0,0,0,0,30.215786,-81.381325,Residential,Wood,4
543467,FL,ST  JOHNS COUNTY,3735,3735,3735,3735,3735,5087.34,0,74.7,0,0,30.16177,-81.39027,Residential,Wood,1
898563,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,117445.95,0,0,0,0,30.16177,-81.39027,Residential,Wood,1
453122,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,106865.38,0,0,0,0,30.16177,-81.39027,Residential,Wood,1
892997,FL,ST  JOHNS COUNTY,74331,74331,74331,74331,74331,95894.42,0,0,0,0,30.16177,-81.39027,Residential,Wood,1
406909,FL,ST  JOHNS COUNTY,1107,1107,1107,1107,1107,1647.86,0,0,0,0,30.16177,-81.39027,Residential,Wood,1
597721,FL,ST  JOHNS COUNTY,282573,282573,282573,282573,282573,274152.32,0,0,0,0,30.16177,-81.39027,Residential,Wood,1
413465,FL,ST  JOHNS COUNTY,549,549,549,549,549,837.07,0,0,0,0,30.16177,-81.39027,Residential,Wood,1
505886,FL,ST  JOHNS COUNTY,5508,5508,5508,5508,5508,8073.82,0,0,0,0,30.16177,-81.39027,Residential,Wood,1
989269,FL,ST  JOHNS COUNTY,675,675,675,675,675,849.4,0,13.5,0,0,30.16177,-81.39027,Residential,Wood,1
724533,FL,ST  JOHNS COUNTY,0,18540000,0,18540000,18540000,14850000,0,0,0,0,30.25144,-81.3959,Commercial,Reinforced Concrete,1
113070,FL,ST  JOHNS COUNTY,557432.1,557432.1,0,0,557432.1,717207.75,0,0,0,0,30.21428,-81.37853,Residential,Masonry,1
246966,FL,ST  JOHNS COUNTY,5670,5670,5670,5670,5670,4331.17,0,283.5,0,0,30.21344,-81.37778,Residential,Wood,1
270693,FL,ST  JOHNS COUNTY,1732500,1732500,1732500,1732500,1732500,1451152.4,0,8999.1,0,0,30.252184,-81.417732,Residential,Masonry,1
171637,FL,ST  JOHNS COUNTY,1899387,1899387,1899387,1899387,1899387,2499783.23,0,0,0,0,29.968357,-81.309982,Commercial,Reinforced Masonry,1
931285,FL,ST  JOHNS COUNTY,0,862434.11,0,0,862434.11,1489186.54,0,0,0,0,30.16523,-81.38043,Residential,Masonry,1
958269,FL,ST  JOHNS COUNTY,0,206833.24,0,0,206833.24,285714.68,0,0,0,0,30.212973,-81.383026,Residential,Wood,1
479436,FL,ST  JOHNS COUNTY,0,76426.17,0,0,76426.17,90038.59,0,0,0,0,30.194523,-81.40464,Residential,Wood,1
603012,FL,ST  JOHNS COUNTY,0,574240,0,0,574240,796017.23,0,0,0,0,30.194523,-81.40464,Residential,Masonry,1
745546,FL,ST  JOHNS COUNTY,0,78558.47,0,0,78558.47,112062.25,0,0,0,0,30.194523,-81.40464,Residential,Wood,1
675553,FL,ST  JOHNS COUNTY,0,39279.24,0,0,39279.24,35401.28,0,0,0,0,30.194523,-81.40464,Residential,Wood,1
259171,FL,ST  JOHNS COUNTY,0,39279.24,0,0,39279.24,40360.52,0,0,0,0,30.194523,-81.40464,Residential,Wood,1
225244,FL,ST  JOHNS COUNTY,0,39279.24,0,0,39279.24,64327.61,0,0,0,0,30.194523,-81.40464,Residential,Wood,1
845968,FL,ST  JOHNS COUNTY,0,39279.24,0,0,39279.24,55937.56,0,0,0,0,30.194523,-81.40464,Residential,Wood,1
138896,FL,ST  JOHNS COUNTY,0,103918.27,0,0,103918.27,134341.38,0,0,0,0,30.1983,-81.3839,Residential,Wood,4
333908,FL,ST  JOHNS COUNTY,0,67335.83,0,0,67335.83,54459.88,0,0,0,0,30.1983,-81.3839,Residential,Wood,4
691453,FL,ST  JOHNS COUNTY,0,155433.55,0,0,155433.55,250193.62,0,0,0,0,30.18786,-81.384766,Residential,Wood,1
575150,FL,ST  JOHNS COUNTY,0,39279.24,0,0,39279.24,50964.1,0,0,0,0,30.18786,-81.384766,Residential,Wood,1
439688,FL,ST  JOHNS COUNTY,0,39279.24,0,0,39279.24,46654.31,0,0,0,0,30.18786,-81.384766,Residential,Wood,1
921842,FL,ST  JOHNS COUNTY,0,39279.24,0,0,39279.24,59618.58,0,0,0,0,30.18786,-81.384766,Residential,Wood,1
435330,FL,ST  JOHNS COUNTY,0,39279.24,0,0,39279.24,56505.54,0,0,0,0,30.18786,-81.384766,Residential,Wood,1
132865,FL,ST  JOHNS COUNTY,0,5611.32,0,0,5611.32,8349.26,0,0,0,0,30.17754,-81.39828,Residential,Wood,1
642061,FL,UNION COUNTY,88508.7,88508.7,88508.7,88508.7,88508.7,133692.39,0,0,0,0,28.511848,-81.155983,Residential,Wood,4
623689,FL,UNION COUNTY,0,818872.99,0,0,818872.99,1155925.21,0,0,0,0,30.0756,-82.2185,Residential,Masonry,4
992919,FL,ST  JOHNS COUNTY,463590,463590,463590,463590,463590,599099.21,0,0,0,0,29.889009,-81.314674,Residential,Masonry,1
569166,FL,ST  JOHNS COUNTY,8550,8550,8550,8550,8550,11431.49,0,0,0,0,29.89504,-81.31506,Residential,Wood,1
951214,FL,ST  JOHNS COUNTY,0,146096.28,0,0,146096.28,242344.51,0,0,0,0,29.871906,-81.323357,Residential,Wood,1
365016,FL,ST  JOHNS COUNTY,0,30513.78,0,0,30513.78,50955.57,0,0,0,0,29.871906,-81.323357,Residential,Wood,1
992740,FL,ST  JOHNS COUNTY,0,312535.08,0,0,312535.08,364365.9,0,0,0,0,29.916275,-81.368683,Residential,Wood,1
739949,FL,ST  JOHNS COUNTY,0,13869.9,0,13869.9,13869.9,19992.63,0,0,0,0,29.916275,-81.368683,Residential,Wood,1
874599,FL,ST  JOHNS COUNTY,0,446610.78,0,0,446610.78,567372.1,0,0,0,0,29.89054,-81.32803,Residential,Masonry,1
860965,FL,ST  JOHNS COUNTY,0,188630.64,0,0,188630.64,193970.02,0,0,0,0,29.886446,-81.327423,Residential,Wood,3
330165,FL,ST  JOHNS COUNTY,0,137774.34,0,0,137774.34,181217.34,0,0,0,0,29.87978,-81.33064,Residential,Wood,1
650181,FL,ST  JOHNS COUNTY,0,60102.9,0,60102.9,60102.9,77446.19,0,0,0,0,29.882219,-81.330658,Residential,Wood,1
749222,FL,ST  JOHNS COUNTY,0,60102.9,0,60102.9,60102.9,63726.5,0,0,0,0,29.882219,-81.330658,Residential,Wood,1
178508,FL,ST  JOHNS COUNTY,0,164589.48,0,0,164589.48,212847.12,0,0,0,0,29.882219,-81.330658,Residential,Wood,1
398028,FL,ST  JOHNS COUNTY,0,32363.1,0,32363.1,32363.1,46110.94,0,0,0,0,29.882219,-81.330658,Residential,Wood,1
559266,FL,ST  JOHNS COUNTY,0,60102.9,0,60102.9,60102.9,68220.16,0,0,0,0,29.882219,-81.330658,Residential,Wood,1
705300,FL,ST  JOHNS COUNTY,0,60102.9,0,60102.9,60102.9,59220.59,0,0,0,0,29.882219,-81.330658,Residential,Wood,1
536447,FL,ST  JOHNS COUNTY,0,10171.26,0,0,10171.26,9006.65,0,0,0,0,29.882219,-81.330658,Residential,Wood,1
158793,FL,ST  JOHNS COUNTY,0,11430000,0,11430000,11430000,18720000,0,0,0,0,29.89298,-81.31252,Commercial,Reinforced Concrete,1
831984,FL,ST  JOHNS COUNTY,0,1854867.96,0,0,1854867.96,1649237.3,0,0,0,0,29.89369,-81.311958,Commercial,Reinforced Masonry,1
963320,FL,ST  JOHNS COUNTY,0,74897.46,0,0,74897.46,112961.85,0,0,0,0,29.89754,-81.314745,Residential,Wood,3
107299,FL,ST  JOHNS COUNTY,0,2773.98,0,0,2773.98,3413.38,0,0,0,0,29.88666,-81.315102,Residential,Wood,1
605850,FL,ST  JOHNS COUNTY,0,339350.22,0,0,339350.22,424178.95,0,0,0,0,29.88666,-81.315102,Residential,Wood,1
395298,FL,ST  JOHNS COUNTY,0,3698.64,0,0,3698.64,3928.7,0,0,0,0,29.905378,-81.318512,Residential,Wood,1
670035,FL,ST  JOHNS COUNTY,0,45308.34,0,0,45308.34,34533.34,0,0,0,0,29.89369,-81.311958,Residential,Wood,1
625216,FL,ST  JOHNS COUNTY,0,1918944.45,0,0,1918944.45,2450576.5,0,0,0,0,29.91122,-81.35894,Commercial,Reinforced Masonry,1
397233,FL,ST  JOHNS COUNTY,0,1057957.65,0,0,1057957.65,1063988.01,0,0,0,0,29.91122,-81.35894,Residential,Masonry,1
167116,FL,ST  JOHNS COUNTY,0,168750,0,168750,168750,191230.88,0,0,0,0,29.91122,-81.35894,Residential,Wood,1
451362,FL,ST  JOHNS COUNTY,1294668,1294668,1294668,1294668,1294668,1552792.43,0,0,0,0,29.921185,-81.346649,Residential,Masonry,3
136213,FL,ST  JOHNS COUNTY,21555,21555,21555,21555,21555,31795.78,0,431.1,0,0,29.921185,-81.346649,Residential,Wood,3
582888,FL,ST  JOHNS COUNTY,8532,8532,8532,8532,8532,9276.63,0,0,0,0,29.921185,-81.346649,Residential,Wood,3
771693,FL,ST  JOHNS COUNTY,2952,2952,2952,2952,2952,2543.02,0,0,0,0,29.921185,-81.346649,Residential,Wood,3
441366,FL,ST  JOHNS COUNTY,4749129,4749129,4749129,4749129,4749129,6417735.47,0,0,0,0,29.939441,-81.363613,Commercial,Reinforced Masonry,1
647091,FL,ST  JOHNS COUNTY,117126,117126,117126,117126,117126,155868.47,0,0,0,0,29.939441,-81.363613,Residential,Wood,1
601572,FL,ST  JOHNS COUNTY,249543,249543,249543,249543,249543,402153.02,0,0,0,0,29.939441,-81.363613,Residential,Wood,1
698704,FL,ST  JOHNS COUNTY,266184,266184,266184,266184,266184,315383.32,0,0,0,0,29.939441,-81.363613,Residential,Wood,1
513996,FL,ST  JOHNS COUNTY,3726,3726,3726,3726,3726,4093.31,0,0,0,0,29.939441,-81.363613,Residential,Wood,1
231209,FL,ST  JOHNS COUNTY,3726,3726,3726,3726,3726,5613.68,0,0,0,0,29.939441,-81.363613,Residential,Wood,1
925834,FL,SANTA ROSA COUNTY,540,540,540,540,540,551.31,0,10.8,0,0,30.851336,-86.877708,Residential,Wood,3
111353,FL,SANTA ROSA COUNTY,540,540,540,540,540,549.52,0,10.8,0,0,30.851336,-86.877708,Residential,Wood,3
554375,FL,SANTA ROSA COUNTY,540,540,540,540,540,480.78,0,10.8,0,0,30.851336,-86.877708,Residential,Wood,3
180724,FL,SANTA ROSA COUNTY,4500,4500,4500,4500,4500,7624.37,0,90,0,0,30.851336,-86.877708,Residential,Wood,3
783784,FL,SANTA ROSA COUNTY,360,360,360,360,360,312.21,0,7.2,0,0,30.851336,-86.877708,Residential,Wood,3
896262,FL,SANTA ROSA COUNTY,450,450,450,450,450,459.11,0,9,0,0,30.851336,-86.877708,Residential,Wood,3
525268,FL,SANTA ROSA COUNTY,15570,15570,15570,15570,15570,20038.59,0,311.4,0,0,30.63719,-87.04838,Residential,Wood,1
591006,FL,SANTA ROSA COUNTY,15570,15570,15570,15570,15570,20762.6,0,311.4,0,0,30.63719,-87.04838,Residential,Wood,1
